Invoice ID,Time,DayName,MonthName,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Payment,Rating,gross income,prediction,Sales
437-53-3084,2023-12-20 11:48:00,Monday,February,B,Mandalay,Normal,Male,Fashion accessories,99.89,2,9.989,209.769,Ewallet,7.1,9.989,0,0.0
632-32-4574,2023-12-20 14:14:00,Tuesday,March,B,Mandalay,Normal,Male,Sports and travel,75.92,8,30.368,637.728,Cash,5.5,30.368,8,637.7280000000001
556-97-7101,2023-12-20 15:51:00,Monday,January,C,Naypyitaw,Normal,Female,Electronic accessories,63.22,2,6.322,132.762,Cash,8.5,6.322,2,132.762
862-59-8517,2023-12-20 11:17:00,Saturday,January,C,Naypyitaw,Normal,Female,Food and beverages,90.24,6,27.072,568.512,Cash,6.2,27.072,6,568.512
401-18-8016,2023-12-20 17:36:00,,January,B,Mandalay,Member,Female,Sports and travel,98.13,1,4.9065,103.0365,Cash,8.9,4.9065,0,0.0
420-18-8989,2023-12-20 15:47:00,Friday,February,A,Yangon,Member,Female,Sports and travel,51.52,8,20.608,432.768,Cash,9.6,20.608,7,378.672
277-63-2961,2023-12-20 15:53:00,Saturday,February,B,Mandalay,Member,Male,Sports and travel,73.97,1,3.6985,77.6685,Credit card,5.4,3.6985,0,0.0
573-98-8548,2023-12-20 12:40:00,Friday,January,C,Naypyitaw,Member,Female,Fashion accessories,31.9,1,1.595,33.495,Ewallet,9.1,1.595,3,100.48499999999999
620-02-2046,2023-12-20 19:48:00,Saturday,January,C,Naypyitaw,Normal,Male,Home and lifestyle,69.4,2,6.94,145.74,Ewallet,9.0,6.94,1,72.87
282-35-2475,2023-12-20 17:53:00,,March,B,Mandalay,Normal,Female,Sports and travel,93.31,2,9.331,195.951,Cash,6.3,9.331,0,0.0
511-54-3087,2023-12-20 16:36:00,,February,B,Mandalay,Normal,Male,Sports and travel,88.45,1,4.4225,92.8725,Credit card,9.5,4.4225,0,0.0
726-29-6793,2023-12-20 20:54:00,,January,A,Yangon,Member,Male,Electronic accessories,24.18,8,9.672,203.112,Ewallet,9.8,9.672,6,152.33399999999997
387-49-4215,2023-12-20 12:50:00,Monday,January,B,Mandalay,Member,Female,Sports and travel,48.5,3,7.275,152.775,Cash,6.7,7.275,3,152.775
862-17-9201,2023-12-20 10:48:00,Monday,January,B,Mandalay,Normal,Female,Food and beverages,84.05,6,25.215,529.515,Credit card,7.7,25.215,5,441.2625
291-21-5991,2023-12-20 14:28:00,Thursday,March,B,Mandalay,Member,Male,Health and beauty,61.29,5,15.3225,321.7725,Cash,7.0,15.3225,5,321.7725
602-80-9671,2023-12-20 17:15:00,Friday,February,C,Naypyitaw,Member,Female,Home and lifestyle,15.95,6,4.785,100.485,Credit card,5.1,4.785,5,83.7375
347-72-6115,2023-12-20 18:03:00,Tuesday,January,B,Mandalay,Member,Female,Sports and travel,90.74,7,31.759,666.939,Credit card,6.2,31.759,7,666.939
209-61-0206,2023-12-20 17:29:00,Friday,January,A,Yangon,Normal,Female,Home and lifestyle,42.91,5,10.7275,225.2775,Ewallet,6.1,10.7275,5,225.27749999999997
595-27-4851,2023-12-20 18:05:00,Saturday,January,A,Yangon,Normal,Female,Fashion accessories,54.28,7,18.998,398.958,Ewallet,9.3,18.998,6,341.964
189-52-0236,2023-12-20 12:07:00,Wednesday,March,A,Yangon,Normal,Male,Electronic accessories,99.55,7,34.8425,731.6925,Cash,7.6,34.8425,7,731.6925
503-07-0930,2023-12-20 19:49:00,Friday,February,C,Naypyitaw,Member,Male,Sports and travel,58.39,7,20.4365,429.1665,Credit card,8.2,20.4365,6,367.857
413-20-6708,2023-12-20 15:52:00,,March,C,Naypyitaw,Member,Female,Fashion accessories,51.47,1,2.5735,54.0435,Ewallet,8.5,2.5735,2,108.087
425-85-2085,2023-12-20 16:48:00,Thursday,March,B,Mandalay,Member,Male,Health and beauty,54.86,5,13.715,288.015,Ewallet,9.8,13.715,5,288.015
521-18-7827,2023-12-20 20:46:00,Monday,January,C,Naypyitaw,Member,Male,Home and lifestyle,39.39,5,9.8475,206.7975,Credit card,8.7,9.8475,4,165.438
220-28-1851,2023-12-20 18:14:00,Thursday,March,A,Yangon,Normal,Male,Home and lifestyle,34.73,2,3.473,72.933,Ewallet,9.7,3.473,3,109.3995
600-38-9738,2023-12-20 15:05:00,Wednesday,January,C,Naypyitaw,Member,Male,Sports and travel,71.92,5,17.98,377.58,Credit card,4.3,17.98,4,302.064
734-91-1155,2023-12-20 10:34:00,Monday,March,B,Mandalay,Normal,Female,Electronic accessories,45.71,3,6.8565,143.9865,Credit card,7.7,6.8565,3,143.9865
451-28-5717,2023-12-20 11:23:00,Tuesday,March,C,Naypyitaw,Member,Female,Home and lifestyle,83.17,6,24.951,523.971,Cash,7.3,24.951,6,523.971
609-81-8548,2023-12-20 13:55:00,Tuesday,February,A,Yangon,Member,Female,Home and lifestyle,37.44,6,11.232,235.872,Credit card,5.9,11.232,5,196.56
133-14-7229,2023-12-20 11:43:00,Monday,January,C,Naypyitaw,Normal,Male,Health and beauty,62.87,2,6.287,132.027,Cash,5.0,6.287,2,132.027
534-01-4457,2023-12-20 14:36:00,Saturday,January,A,Yangon,Normal,Male,Food and beverages,81.71,6,24.513,514.773,Credit card,8.0,24.513,5,428.97749999999996
719-89-8991,2023-12-20 16:03:00,,February,A,Yangon,Member,Female,Sports and travel,91.41,5,22.8525,479.9025,Ewallet,7.1,22.8525,5,479.9025
286-62-6248,2023-12-20 20:03:00,Tuesday,January,B,Mandalay,Normal,Male,Fashion accessories,39.21,4,7.842,164.682,Credit card,9.0,7.842,4,164.68200000000002
339-38-9982,2023-12-20 14:55:00,Saturday,January,B,Mandalay,Member,Male,Fashion accessories,59.86,2,5.986,125.706,Ewallet,6.7,5.986,2,125.706
827-44-5872,2023-12-20 11:28:00,Wednesday,February,B,Mandalay,Member,Female,Food and beverages,54.36,10,27.18,570.78,Credit card,6.1,27.18,9,513.702
827-77-7633,2023-12-20 19:41:00,Saturday,February,A,Yangon,Normal,Male,Sports and travel,98.09,9,44.1405,926.9505,Cash,9.3,44.1405,10,1029.9450000000002
287-83-1405,2023-12-20 19:01:00,Monday,February,A,Yangon,Normal,Male,Health and beauty,25.43,6,7.629,160.209,Ewallet,7.0,7.629,5,133.5075
435-13-4908,2023-12-20 18:04:00,Wednesday,January,A,Yangon,Member,Male,Fashion accessories,86.68,8,34.672,728.112,Credit card,7.2,34.672,8,728.1120000000001
857-67-9057,2023-12-20 19:20:00,Tuesday,February,B,Mandalay,Normal,Male,Electronic accessories,22.95,10,11.475,240.975,Ewallet,8.2,11.475,7,168.6825
236-27-1144,2023-12-20 10:31:00,Monday,March,C,Naypyitaw,Normal,Female,Food and beverages,16.31,9,7.3395,154.1295,Ewallet,8.4,7.3395,6,102.75299999999999
892-05-6689,2023-12-20 13:28:00,,March,A,Yangon,Normal,Female,Home and lifestyle,28.32,5,7.08,148.68,Ewallet,6.2,7.08,5,148.68
583-41-4548,2023-12-20 11:36:00,Wednesday,February,C,Naypyitaw,Normal,Male,Home and lifestyle,16.67,7,5.8345,122.5245,Ewallet,7.4,5.8345,5,87.51750000000001
339-12-4827,2023-12-20 11:32:00,Friday,January,B,Mandalay,Member,Female,Fashion accessories,73.96,1,3.698,77.658,Credit card,5.0,3.698,0,0.0
643-38-7867,2023-12-20 11:44:00,Wednesday,March,A,Yangon,Normal,Male,Home and lifestyle,97.94,1,4.897,102.837,Ewallet,6.9,4.897,0,0.0
308-81-0538,2023-12-20 17:16:00,,February,A,Yangon,Normal,Female,Fashion accessories,73.05,4,14.61,306.81,Credit card,4.9,14.61,3,230.1075
358-88-9262,2023-12-20 18:43:00,Thursday,February,C,Naypyitaw,Member,Female,Food and beverages,87.48,6,26.244,551.124,Ewallet,5.1,26.244,6,551.124
460-35-4390,2023-12-20 11:00:00,Monday,January,A,Yangon,Normal,Male,Home and lifestyle,30.68,3,4.602,96.642,Ewallet,9.1,4.602,4,128.856
343-87-0864,2023-12-20 10:30:00,Wednesday,January,C,Naypyitaw,Member,Male,Health and beauty,75.88,1,3.794,79.674,Credit card,7.1,3.794,0,0.0
173-50-1108,2023-12-20 12:14:00,Tuesday,February,B,Mandalay,Member,Female,Sports and travel,20.18,4,4.036,84.756,Credit card,5.0,4.036,5,105.94500000000001
243-47-2663,2023-12-20 16:43:00,,January,C,Naypyitaw,Member,Male,Electronic accessories,18.77,6,5.631,118.251,Credit card,5.5,5.631,5,98.54249999999999
841-18-8232,2023-12-20 20:40:00,Friday,January,B,Mandalay,Normal,Female,Food and beverages,71.2,1,3.56,74.76,Credit card,9.2,3.56,0,0.0
701-23-5550,2023-12-20 13:40:00,Monday,March,B,Mandalay,Member,Male,Home and lifestyle,38.81,4,7.762,163.002,Ewallet,4.9,7.762,4,163.002
647-50-1224,2023-12-20 16:23:00,Friday,January,A,Yangon,Normal,Female,Fashion accessories,29.42,10,14.71,308.91,Ewallet,8.9,14.71,7,216.237
541-48-8554,2023-12-20 12:08:00,,January,A,Yangon,Normal,Male,Sports and travel,60.95,9,27.4275,575.9775,Credit card,6.0,27.4275,8,511.98
539-21-7227,2023-12-20 17:45:00,Friday,January,B,Mandalay,Normal,Female,Sports and travel,51.54,5,12.885,270.585,Cash,4.2,12.885,4,216.468
213-32-1216,2023-12-20 10:28:00,Tuesday,January,A,Yangon,Normal,Female,Electronic accessories,66.06,6,19.818,416.178,Cash,7.3,19.818,6,416.178
747-58-7183,2023-12-20 20:31:00,Friday,February,B,Mandalay,Normal,Male,Fashion accessories,57.27,3,8.5905,180.4005,Ewallet,6.5,8.5905,3,180.4005
582-52-8065,2023-12-20 10:49:00,Thursday,February,B,Mandalay,Normal,Female,Fashion accessories,54.31,9,24.4395,513.2295,Cash,8.9,24.4395,8,456.204
210-57-1719,2023-12-20 12:34:00,Monday,February,B,Mandalay,Normal,Female,Health and beauty,58.24,9,26.208,550.368,Cash,9.7,26.208,8,489.216
399-69-4630,2023-12-20 10:23:00,Wednesday,March,C,Naypyitaw,Normal,Male,Electronic accessories,22.21,6,6.663,139.923,Credit card,8.6,6.663,5,116.6025
134-75-2619,2023-12-20 18:51:00,,March,A,Yangon,Member,Male,Electronic accessories,19.32,7,6.762,142.002,Cash,6.9,6.762,6,121.71600000000001
356-44-8813,2023-12-20 13:45:00,Saturday,January,B,Mandalay,Normal,Male,Home and lifestyle,37.48,3,5.622,118.062,Credit card,7.7,5.622,3,118.062
198-66-9832,2023-12-20 19:38:00,,February,B,Mandalay,Member,Female,Fashion accessories,72.04,2,7.204,151.284,Cash,9.5,7.204,1,75.64200000000001
283-26-5248,2023-12-20 20:23:00,Tuesday,January,C,Naypyitaw,Member,Female,Food and beverages,98.52,10,49.26,1034.46,Ewallet,4.5,49.26,12,1241.352
712-39-0363,2023-12-20 15:24:00,Tuesday,January,A,Yangon,Member,Male,Food and beverages,41.66,6,12.498,262.458,Ewallet,5.6,12.498,6,262.45799999999997
218-59-9410,2023-12-20 16:54:00,Thursday,March,A,Yangon,Member,Female,Home and lifestyle,72.42,3,10.863,228.123,Ewallet,8.2,10.863,3,228.123
174-75-0888,2023-12-20 12:32:00,Wednesday,March,B,Mandalay,Normal,Male,Electronic accessories,21.58,9,9.711,203.931,Cash,7.3,9.711,6,135.95399999999998
866-99-7614,2023-12-20 15:42:00,,February,C,Naypyitaw,Normal,Male,Food and beverages,89.2,10,44.6,936.6,Credit card,4.4,44.6,10,936.6
134-54-4720,2023-12-20 13:58:00,Tuesday,January,B,Mandalay,Normal,Female,Electronic accessories,42.42,8,16.968,356.328,Ewallet,5.7,16.968,7,311.787
760-90-2357,2023-12-20 15:08:00,Tuesday,March,A,Yangon,Member,Male,Electronic accessories,74.51,6,22.353,469.413,Ewallet,5.0,22.353,6,469.41300000000007
514-37-2845,2023-12-20 13:02:00,Tuesday,March,B,Mandalay,Normal,Male,Fashion accessories,99.25,2,9.925,208.425,Cash,9.0,9.925,0,0.0
698-98-5964,2023-12-20 13:01:00,Wednesday,January,A,Yangon,Normal,Female,Food and beverages,81.21,10,40.605,852.705,Credit card,6.3,40.605,10,852.7049999999999
718-57-9773,2023-12-20 16:40:00,Saturday,February,C,Naypyitaw,Normal,Female,Sports and travel,49.33,10,24.665,517.965,Credit card,9.4,24.665,8,414.37199999999996
651-88-7328,2023-12-20 13:55:00,Monday,January,A,Yangon,Normal,Female,Fashion accessories,65.74,9,29.583,621.243,Cash,7.7,29.583,8,552.216
241-11-2261,2023-12-20 10:33:00,Wednesday,January,B,Mandalay,Normal,Female,Fashion accessories,79.86,7,27.951,586.971,Credit card,5.5,27.951,6,503.11799999999994
408-26-9866,2023-12-20 16:42:00,Friday,March,C,Naypyitaw,Normal,Female,Sports and travel,73.98,7,25.893,543.753,Ewallet,4.1,25.893,6,466.074
834-83-1826,2023-12-20 17:16:00,,February,B,Mandalay,Member,Female,Home and lifestyle,82.04,5,20.51,430.71,Credit card,7.6,20.51,4,344.56800000000004
343-61-3544,2023-12-20 11:48:00,Monday,January,B,Mandalay,Member,Male,Sports and travel,26.67,10,13.335,280.035,Cash,8.6,13.335,7,196.0245
239-48-4278,2023-12-20 19:35:00,Saturday,March,A,Yangon,Member,Male,Food and beverages,10.13,7,3.5455,74.4555,Ewallet,8.3,3.5455,5,53.182500000000005
355-34-6244,2023-12-20 19:55:00,Saturday,January,B,Mandalay,Normal,Male,Food and beverages,72.39,2,7.239,152.019,Credit card,8.1,7.239,1,76.0095
550-84-8664,2023-12-20 14:33:00,Thursday,March,A,Yangon,Normal,Male,Sports and travel,85.91,5,21.4775,451.0275,Credit card,8.6,21.4775,4,360.822
339-96-8318,2023-12-20 19:49:00,Thursday,March,B,Mandalay,Member,Male,Fashion accessories,81.31,7,28.4585,597.6285,Ewallet,6.3,28.4585,7,597.6285
458-61-0011,2023-12-20 18:43:00,Tuesday,February,B,Mandalay,Normal,Male,Food and beverages,60.3,4,12.06,253.26,Cash,5.8,12.06,4,253.26
592-34-6155,2023-12-20 14:43:00,,January,C,Naypyitaw,Normal,Male,Food and beverages,31.77,4,6.354,133.434,Ewallet,6.2,6.354,4,133.434
797-88-0493,2023-12-20 13:54:00,Monday,March,A,Yangon,Normal,Female,Health and beauty,64.27,4,12.854,269.934,Cash,7.7,12.854,4,269.93399999999997
207-73-1363,2023-12-20 12:15:00,Thursday,March,B,Mandalay,Normal,Male,Health and beauty,69.51,2,6.951,145.971,Ewallet,8.1,6.951,2,145.971
390-31-6381,2023-12-20 12:37:00,,January,C,Naypyitaw,Normal,Male,Food and beverages,27.22,3,4.083,85.743,Cash,7.3,4.083,4,114.324
443-82-0585,2023-12-20 19:54:00,Thursday,February,A,Yangon,Member,Female,Health and beauty,77.68,4,15.536,326.256,Cash,8.4,15.536,4,326.25600000000003
339-18-7061,2023-12-20 15:06:00,Tuesday,February,C,Naypyitaw,Member,Female,Fashion accessories,92.98,2,9.298,195.258,Credit card,8.0,9.298,0,0.0
359-90-3665,2023-12-20 18:03:00,,January,B,Mandalay,Member,Female,Fashion accessories,18.08,4,3.616,75.936,Credit card,9.5,3.616,5,94.91999999999999
375-72-3056,2023-12-20 15:58:00,Friday,January,B,Mandalay,Normal,Male,Sports and travel,63.06,3,9.459,198.639,Ewallet,7.0,9.459,3,198.639
127-47-6963,2023-12-20 13:53:00,Friday,March,A,Yangon,Normal,Male,Health and beauty,51.71,4,10.342,217.182,Credit card,9.8,10.342,4,217.18200000000002
278-86-2735,2023-12-20 14:03:00,Tuesday,March,A,Yangon,Normal,Female,Food and beverages,52.34,3,7.851,164.871,Cash,9.2,7.851,3,164.871
695-28-6250,2023-12-20 16:38:00,,February,A,Yangon,Normal,Female,Sports and travel,43.06,5,10.765,226.065,Ewallet,7.7,10.765,5,226.065
379-17-6588,2023-12-20 11:07:00,Wednesday,March,C,Naypyitaw,Normal,Male,Fashion accessories,59.61,10,29.805,625.905,Cash,5.3,29.805,9,563.3145
227-50-3718,2023-12-20 12:23:00,,March,A,Yangon,Normal,Male,Health and beauty,14.62,5,3.655,76.755,Cash,4.4,3.655,5,76.755
302-15-2162,2023-12-20 10:54:00,Saturday,March,C,Naypyitaw,Member,Male,Health and beauty,46.53,6,13.959,293.139,Credit card,4.3,13.959,5,244.2825
788-07-8452,2023-12-20 17:38:00,Saturday,January,C,Naypyitaw,Member,Female,Home and lifestyle,24.24,7,8.484,178.164,Ewallet,9.4,8.484,6,152.712
560-49-6611,2023-12-20 14:13:00,Wednesday,February,A,Yangon,Member,Female,Sports and travel,45.58,1,2.279,47.859,Cash,9.8,2.279,2,95.71799999999999
880-35-0356,2023-12-20 11:51:00,Monday,February,A,Yangon,Member,Female,Sports and travel,75.2,3,11.28,236.88,Ewallet,4.8,11.28,2,157.92000000000002
585-11-6748,2023-12-20 13:05:00,Thursday,March,B,Mandalay,Member,Male,Sports and travel,96.8,3,14.52,304.92,Cash,5.3,14.52,2,203.28
470-31-3286,2023-12-20 11:30:00,Thursday,March,B,Mandalay,Normal,Male,Health and beauty,14.82,3,2.223,46.683,Credit card,8.7,2.223,5,77.80499999999999
152-68-2907,2023-12-20 13:30:00,Thursday,February,A,Yangon,Normal,Male,Food and beverages,52.2,3,7.83,164.43,Credit card,9.5,7.83,3,164.43000000000004
123-35-4896,2023-12-20 19:11:00,Saturday,February,C,Naypyitaw,Normal,Female,Sports and travel,46.66,9,20.997,440.937,Ewallet,5.3,20.997,7,342.951
258-69-7810,2023-12-20 18:53:00,Friday,January,C,Naypyitaw,Normal,Female,Fashion accessories,36.85,5,9.2125,193.4625,Cash,9.2,9.2125,5,193.4625
334-64-2006,2023-12-20 14:22:00,Saturday,March,A,Yangon,Member,Female,Home and lifestyle,70.32,2,7.032,147.672,Ewallet,9.6,7.032,2,147.672
219-61-4139,2023-12-20 17:16:00,Tuesday,January,C,Naypyitaw,Normal,Male,Electronic accessories,83.08,1,4.154,87.234,Ewallet,6.4,4.154,0,0.0
881-41-7302,2023-12-20 10:06:00,Friday,January,C,Naypyitaw,Normal,Female,Fashion accessories,64.99,1,3.2495,68.2395,Credit card,4.5,3.2495,0,0.0
373-09-4567,2023-12-20 20:35:00,Wednesday,March,C,Naypyitaw,Normal,Male,Food and beverages,77.56,10,38.78,814.38,Ewallet,6.9,38.78,10,814.38
642-30-6693,2023-12-20 13:54:00,Saturday,March,B,Mandalay,Normal,Female,Sports and travel,54.51,6,16.353,343.413,Ewallet,7.8,16.353,6,343.413
484-22-8230,2023-12-20 20:08:00,Monday,January,C,Naypyitaw,Member,Female,Fashion accessories,51.89,7,18.1615,381.3915,Cash,4.5,18.1615,6,326.90700000000004
830-58-2383,2023-12-20 15:26:00,Thursday,February,B,Mandalay,Normal,Male,Home and lifestyle,31.75,4,6.35,133.35,Cash,8.6,6.35,4,133.35
559-98-9873,2023-12-20 12:56:00,Saturday,February,A,Yangon,Member,Female,Fashion accessories,53.65,7,18.7775,394.3275,Ewallet,5.2,18.7775,6,337.995
544-32-5024,2023-12-20 19:16:00,Wednesday,March,C,Naypyitaw,Member,Female,Food and beverages,49.79,4,9.958,209.118,Credit card,6.4,9.958,4,209.118
318-12-0304,2023-12-20 12:20:00,Tuesday,January,A,Yangon,Normal,Male,Fashion accessories,30.61,1,1.5305,32.1405,Ewallet,5.2,1.5305,3,96.4215
349-97-8902,2023-12-20 10:37:00,Wednesday,January,B,Mandalay,Member,Male,Food and beverages,57.89,2,5.789,121.569,Ewallet,8.9,5.789,2,121.569
421-95-9805,2023-12-20 10:18:00,Wednesday,February,A,Yangon,Normal,Female,Electronic accessories,28.96,1,1.448,30.408,Credit card,6.2,1.448,3,91.22399999999999
277-35-5865,2023-12-20 11:23:00,Friday,March,C,Naypyitaw,Member,Female,Food and beverages,98.97,9,44.5365,935.2665,Cash,6.7,44.5365,10,1039.185
789-23-8625,2023-12-20 11:45:00,Wednesday,January,B,Mandalay,Member,Male,Fashion accessories,93.22,3,13.983,293.643,Cash,7.2,13.983,2,195.762
284-54-4231,2023-12-20 16:08:00,Friday,January,C,Naypyitaw,Member,Male,Sports and travel,80.93,1,4.0465,84.9765,Credit card,9.0,4.0465,0,0.0
443-59-0061,2023-12-20 11:25:00,Saturday,February,A,Yangon,Member,Male,Food and beverages,67.45,10,33.725,708.225,Ewallet,4.2,33.725,9,637.4025
509-29-3912,2023-12-20 12:24:00,Tuesday,March,A,Yangon,Member,Female,Sports and travel,38.72,9,17.424,365.904,Ewallet,4.2,17.424,7,284.592
327-40-9673,2023-12-20 19:51:00,Saturday,January,B,Mandalay,Member,Male,Sports and travel,72.6,6,21.78,457.38,Cash,6.9,21.78,6,457.38
840-19-2096,2023-12-20 18:10:00,Wednesday,March,C,Naypyitaw,Member,Male,Electronic accessories,87.91,5,21.9775,461.5275,Ewallet,4.4,21.9775,4,369.222
828-46-6863,2023-12-20 11:22:00,Tuesday,January,A,Yangon,Member,Male,Food and beverages,98.53,6,29.559,620.739,Credit card,4.0,29.559,6,620.739
641-96-3695,2023-12-20 17:55:00,Wednesday,February,C,Naypyitaw,Member,Female,Fashion accessories,43.46,6,13.038,273.798,Ewallet,8.5,13.038,6,273.798
420-97-3340,2023-12-20 15:30:00,Wednesday,March,A,Yangon,Normal,Female,Food and beverages,71.68,3,10.752,225.792,Credit card,9.2,10.752,2,150.52800000000002
436-54-4512,2023-12-20 19:44:00,Tuesday,March,A,Yangon,Member,Female,Food and beverages,91.61,1,4.5805,96.1905,Cash,9.8,4.5805,0,0.0
670-79-6321,2023-12-20 15:27:00,Wednesday,January,B,Mandalay,Member,Female,Home and lifestyle,94.59,7,33.1065,695.2365,Credit card,4.9,33.1065,7,695.2365
852-62-7105,2023-12-20 11:25:00,Friday,January,B,Mandalay,Normal,Female,Fashion accessories,83.25,10,41.625,874.125,Credit card,4.4,41.625,10,874.125
598-06-7312,2023-12-20 15:42:00,Friday,February,B,Mandalay,Member,Male,Fashion accessories,91.35,1,4.5675,95.9175,Cash,6.8,4.5675,0,0.0
135-13-8269,2023-12-20 16:04:00,Friday,January,B,Mandalay,Member,Female,Food and beverages,78.88,2,7.888,165.648,Cash,9.1,7.888,1,82.824
816-57-2053,2023-12-20 12:37:00,Friday,March,A,Yangon,Normal,Male,Sports and travel,60.87,2,6.087,127.827,Ewallet,8.7,6.087,2,127.827
628-90-8624,2023-12-20 14:41:00,Wednesday,March,B,Mandalay,Member,Male,Health and beauty,82.58,10,41.29,867.09,Cash,5.0,41.29,11,953.799
856-66-2701,2023-12-20 14:19:00,Thursday,January,A,Yangon,Member,Male,Home and lifestyle,53.3,3,7.995,167.895,Ewallet,7.5,7.995,3,167.89499999999998
308-39-1707,2023-12-20 18:19:00,Friday,January,A,Yangon,Normal,Female,Fashion accessories,12.09,1,0.6045,12.6945,Credit card,8.2,0.6045,4,50.778
149-61-1929,2023-12-20 14:08:00,Friday,January,A,Yangon,Normal,Male,Sports and travel,64.19,10,32.095,673.995,Credit card,6.7,32.095,9,606.5955
655-07-2265,2023-12-20 16:38:00,Monday,March,A,Yangon,Normal,Male,Electronic accessories,78.31,3,11.7465,246.6765,Ewallet,5.4,11.7465,2,164.451
589-02-8023,2023-12-20 10:54:00,Monday,January,A,Yangon,Member,Male,Food and beverages,83.77,2,8.377,175.917,Credit card,7.0,8.377,1,87.9585
420-04-7590,2023-12-20 11:29:00,,March,B,Mandalay,Normal,Male,Home and lifestyle,99.7,3,14.955,314.055,Ewallet,4.7,14.955,1,104.685
182-88-2763,2023-12-20 19:28:00,Tuesday,March,B,Mandalay,Member,Male,Food and beverages,79.91,3,11.9865,251.7165,Credit card,5.0,11.9865,2,167.81099999999998
188-55-0967,2023-12-20 15:01:00,Monday,January,B,Mandalay,Member,Male,Health and beauty,66.47,10,33.235,697.935,Credit card,5.0,33.235,9,628.1415000000001
610-46-4100,2023-12-20 20:31:00,Saturday,March,A,Yangon,Normal,Male,Health and beauty,28.95,7,10.1325,212.7825,Credit card,6.0,10.1325,6,182.385
318-81-2368,2023-12-20 12:16:00,Monday,March,C,Naypyitaw,Normal,Female,Electronic accessories,46.2,1,2.31,48.51,Cash,6.3,2.31,2,97.02000000000001
364-33-8584,2023-12-20 15:27:00,Thursday,March,B,Mandalay,Member,Female,Food and beverages,17.63,5,4.4075,92.5575,Cash,8.5,4.4075,5,92.55749999999999
665-63-9737,2023-12-20 17:36:00,Tuesday,February,B,Mandalay,Normal,Male,Fashion accessories,52.42,3,7.863,165.123,Ewallet,7.5,7.863,3,165.123
695-09-5146,2023-12-20 20:00:00,Friday,February,B,Mandalay,Member,Female,Food and beverages,98.79,3,14.8185,311.1885,Ewallet,6.4,14.8185,1,103.7295
155-45-3814,2023-12-20 15:29:00,Monday,March,C,Naypyitaw,Member,Female,Electronic accessories,88.55,8,35.42,743.82,Ewallet,4.7,35.42,8,743.8199999999999
794-32-2436,2023-12-20 15:08:00,Tuesday,March,B,Mandalay,Member,Male,Electronic accessories,55.67,2,5.567,116.907,Ewallet,6.0,5.567,2,116.90700000000001
131-15-8856,2023-12-20 19:26:00,Friday,March,C,Naypyitaw,Member,Female,Food and beverages,72.52,8,29.008,609.168,Credit card,4.0,29.008,7,533.0219999999999
273-84-2164,2023-12-20 15:53:00,Friday,February,C,Naypyitaw,Member,Male,Electronic accessories,12.05,5,3.0125,63.2625,Ewallet,5.5,3.0125,5,63.2625
706-36-6154,2023-12-20 18:43:00,Thursday,January,A,Yangon,Member,Male,Home and lifestyle,19.36,9,8.712,182.952,Ewallet,8.7,8.712,6,121.96799999999999
778-89-7974,2023-12-20 14:58:00,Friday,March,C,Naypyitaw,Normal,Male,Health and beauty,70.21,6,21.063,442.323,Cash,7.4,21.063,5,368.60249999999996
574-31-8277,2023-12-20 19:55:00,Tuesday,March,B,Mandalay,Member,Male,Fashion accessories,33.63,1,1.6815,35.3115,Cash,5.6,1.6815,3,105.93450000000001
859-71-0933,2023-12-20 15:10:00,Tuesday,January,C,Naypyitaw,Member,Female,Sports and travel,15.49,2,1.549,32.529,Cash,6.3,1.549,4,65.058
740-11-5257,2023-12-20 16:44:00,Saturday,February,C,Naypyitaw,Normal,Male,Electronic accessories,24.74,10,12.37,259.77,Cash,7.1,12.37,7,181.83899999999997
369-82-2676,2023-12-20 18:22:00,Monday,January,B,Mandalay,Normal,Male,Electronic accessories,75.66,5,18.915,397.215,Ewallet,7.8,18.915,4,317.772
563-47-4072,2023-12-20 11:52:00,Monday,January,B,Mandalay,Normal,Female,Health and beauty,55.81,6,16.743,351.603,Cash,9.9,16.743,5,293.0025
742-04-5161,2023-12-20 17:24:00,Saturday,February,A,Yangon,Member,Male,Home and lifestyle,72.78,10,36.39,764.19,Cash,7.3,36.39,10,764.1899999999999
149-15-7606,2023-12-20 15:31:00,Tuesday,March,B,Mandalay,Member,Male,Sports and travel,37.32,9,16.794,352.674,Ewallet,5.1,16.794,7,274.302
133-77-3154,2023-12-20 18:04:00,Friday,February,B,Mandalay,Member,Male,Fashion accessories,60.18,4,12.036,252.756,Credit card,9.4,12.036,4,252.756
169-52-4504,2023-12-20 14:13:00,Wednesday,March,A,Yangon,Normal,Female,Electronic accessories,15.69,3,2.3535,49.4235,Credit card,5.8,2.3535,4,65.898
250-81-7186,2023-12-20 10:23:00,Tuesday,February,C,Naypyitaw,Normal,Female,Electronic accessories,99.69,1,4.9845,104.6745,Credit card,8.0,4.9845,-1,-104.6745
562-12-5430,2023-12-20 10:11:00,Thursday,January,A,Yangon,Member,Female,Fashion accessories,88.15,3,13.2225,277.6725,Ewallet,7.9,13.2225,2,185.115
816-72-8853,2023-12-20 15:48:00,Monday,January,A,Yangon,Member,Female,Sports and travel,27.93,5,6.9825,146.6325,Cash,5.9,6.9825,5,146.6325
